8.475	0.001613
8.475	0.002683
8.475	0.004696
8.547	0.00174
8.547	0.00153
8.621	0.001699
8.621	0.001637
8.621	0.001761
8.696	0.001827
8.696	0.001897
8.696	0.001823
8.772	0.001856
8.772	0.00174
8.85	0.002263
8.85	0.002284
8.85	0.002136
8.929	0.002704
8.929	0.002601
9.009	0.002881
9.009	0.002757
9.009	0.002592
9.091	0.003395
9.091	0.003272
9.091	0.002996
9.174	0.004037
9.174	0.003605
9.259	0.004408
9.259	0.004037
9.259	0.004078
9.346	0.004696
9.346	0.004614
9.434	0.005972
9.434	0.005601
9.434	0.004984
9.524	0.006877
9.524	0.006095
9.524	0.005807
9.615	0.008071
9.615	0.007413
9.709	0.01058
9.709	0.009718
9.709	0.008894
9.804	0.01392
9.804	0.01198
9.901	0.02532
9.901	0.02095
9.901	0.01704
10	0.0312
10.01	0.03915
10.05	0.04956
10.09	0.06273
10.13	0.08085
10.16	0.1072
10.2	0.1418
10.25	0.1912
10.29	0.2587
10.33	0.343
10.37	0.4484
10.42	0.576
10.45	0.7119
10.49	0.8271
10.54	0.9177
10.58	0.9712
10.63	0.9959
10.67	1
10.72	0.9877
10.75	0.963
10.8	0.9341
10.85	0.9094
10.89	0.9012
10.94	0.9218
10.99	0.9547
11.04	0.9835
11.07	0.9835
11.12	0.9424
11.17	0.86
11.22	0.7448
11.27	0.609
11.33	0.4772
11.38	0.3636
11.42	0.2751
11.47	0.2089
11.52	0.1607
11.57	0.1261
11.63	0.1035
11.68	0.08949
11.74	0.08043
11.78	0.07261
11.83	0.06726
11.89	0.0615
11.95	0.05244
12	0.04339
12.06	0.03783
12.12	0.03598
12.17	0.03561
12.22	0.03507
12.29	0.03351
12.35	0.03186
12.41	0.02939
12.47	0.02664
12.53	0.02322
12.58	0.02054
12.64	0.01972
12.71	0.01935
12.77	0.0177
12.84	0.01577
12.9	0.01433
12.97	0.01318
13.02	0.01149
13.09	0.009635
13.16	0.008071
13.23	0.006836
13.3	0.006054
13.37	0.005478
13.44	0.005149
13.5	0.005066
13.57	0.004696
13.64	0.003996
13.72	0.003292
13.79	0.002551
13.87	0.002074
13.95	0.002144
14.01	0.006054
14.08	0.007865
14.16	0.002724
14.25	0.0008759
14.33	0.0003779
14.41	0.0006084
14.49	0.0006537
14.56	0.0008101
14.64	6.67E-05
14.73	0
14.81	0.0001762
